id	PI3Ksign2_E001006_CD4Tcells_AZ4943_NS_KT_15	PI3Ksign2_E001006_CD4Tcells_AZ4943_S_KT_16	HUGO
ENST00000487968	0.0	0.0	BCR
ENST00000487974	0.0	0.0	FUS
ENST00000487981	0.0	0.0	GNAS
ENST00000488135	0.0	0.0	BCORL1
ENST00000488282	0.0	0.0	POLQ
ENST00000488373	0.0	0.0	RAC1
ENST00000488442	0.0	0.0	CYP2D6
ENST00000488467	0.0	0.0	FHIT
ENST00000488525	0.0	0.0	FGFR1OP
ENST00000488546	0.0	0.0	GNAS
ENST00000488556	0.0	0.0	TMPRSS2
ENST00000488573	0.0	0.0	ESR1
ENST00000488612	0.0	0.0	RAD51B
ENST00000488652	0.0	0.0	GNAS
ENST00000488675	0.0	0.0	TSC2
ENST00000488705	0.0	0.0	MLLT3
ENST00000488712	0.0	0.0	ATIC
ENST00000488731	0.0	0.0	MUTYH
ENST00000488733	0.0	0.0	ATP1A1
ENST00000488797	0.0	0.0	PSIP1
ENST00000488809	0.0	0.0	PTCH1
ENST00000488814	0.0	0.0	FUBP1
ENST00000488828	0.0	0.0	NUP98
ENST00000488877	0.0	0.0	FAS
ENST00000488914	0.0	0.0	CTNNB1
ENST00000488970	0.0	0.0	BTK
ENST00000488981	0.0	0.0	NF1
ENST00000489021	0.0	0.0	NTRK1
ENST00000489037	0.0	0.0	BRCA1
ENST00000489047	0.0	0.0	ACSL6
ENST00000489093	0.0	0.0	BRD9
ENST00000489110	0.0	0.0	KMT2C
ENST00000489142	0.0	0.0	VTI1A
ENST00000489153	0.0	0.0	SRC
ENST00000489183	0.0	0.0	BCL11A
ENST00000489199	0.0	0.0	MED12
ENST00000489200	0.0	0.0	RPL10
ENST00000489201	0.0	0.0	TMPRSS2
ENST00000489216	0.0	0.0	SEPT6
ENST00000489260	0.0	0.0	NUP214
ENST00000489287	0.0	0.0	YWHAE
ENST00000489357	0.0	0.0	VTI1A
ENST00000489365	0.0	0.0	PRDM1
ENST00000489375	0.0	0.0	AKT2
ENST00000489390	0.0	0.0	SHOC2
ENST00000489417	0.0	0.0	SND1
ENST00000489458	0.0	0.0	SGK1
ENST00000489495	0.0	0.0	FUBP1
ENST00000489496	0.0	0.0	ARAF
ENST00000489516	0.0	0.0	BCL11A
ENST00000489551	0.0	0.0	CSF3R
ENST00000489695	0.0	0.0	HOXA9
ENST00000489712	0.0	0.0	NF1
ENST00000489731	0.0	0.0	NOTCH2
ENST00000489783	0.0	0.0	SHOC2
ENST00000489816	0.0	0.0	BRD9
ENST00000489824	0.0	0.0	RPS6KB1
ENST00000489830	0.0	0.0	ETV5
ENST00000489924	0.0	0.0	ARHGAP26
ENST00000489937	0.0	0.0	FGF1
ENST00000489954	0.0	0.0	XPO1
ENST00000489987	0.0	0.0	GATA2
ENST00000490018	0.0	0.0	AKT3
ENST00000490044	0.0	0.0	NONO
ENST00000490062	0.0	0.0	ERCC3
ENST00000490108	0.0	0.0	TSC2
ENST00000490130	0.0	0.0	KMT2C
ENST00000490149	0.0	0.0	SGK1
ENST00000490166	0.0	0.0	RPN1
ENST00000490173	0.0	0.0	DAXX
ENST00000490179	0.0	0.0	TSC1
ENST00000490203	0.0	0.0	ELF3
ENST00000490204	0.0	0.0	SEPT5
ENST00000490253	0.0	0.0	PLCG1
ENST00000490298	0.0	0.0	MAPK3
ENST00000490332	0.0	0.0	PTPRK
ENST00000490348	0.0	0.0	SRGAP3
ENST00000490349	0.0	0.0	FGFR2
ENST00000490365	0.0	0.0	KAT6B
ENST00000490374	0.0	0.0	GNAS
ENST00000490412	0.0	0.0	CASP8
ENST00000490416	0.0	0.0	NF1
ENST00000490574	0.0	0.0	TFG
ENST00000490609	0.0	0.0	COL2A1
ENST00000490615	0.0	0.0	KIAA1598
ENST00000490627	0.0	0.0	WAS
ENST00000490668	0.0	0.0	SFPQ
ENST00000490682	0.0	0.0	CASP8
ENST00000490685	0.0	0.0	TLR4
ENST00000490738	0.0	0.0	CAMTA1
ENST00000490804	0.0	0.0	BAP1
ENST00000490814	0.0	0.0	BRD9
ENST00000490841	0.0	0.0	ABI1
ENST00000490868	0.0	0.0	PPP2R1A
ENST00000490889	0.0	0.0	SRGAP3
ENST00000490905	0.0	0.0	CAMTA1
ENST00000490912	0.0	0.0	HNRNPA2B1
ENST00000490917	0.0	0.0	BAP1
ENST00000490931	0.0	0.0	MTOR
ENST00000490952	0.0	0.0	FHIT
ENST00000490953	0.0	0.0	SBDS
ENST00000490972	0.0	0.0	FANCC
ENST00000490976	0.0	0.0	BCOR
ENST00000491018	0.0	0.0	CNTRL
ENST00000491035	0.0	0.0	RPL10
ENST00000491073	0.0	0.0	PDPK1
ENST00000491111	0.0	0.0	FGFR2
ENST00000491137	0.0	0.0	MLLT3
ENST00000491156	0.0	0.0	ATP1A1
ENST00000491219	0.0	0.0	AKT3
ENST00000491238	0.0	0.0	FOXP1
ENST00000491250	0.0	0.0	CDK6
ENST00000491272	0.0	0.0	STAT3
ENST00000491274	0.0	0.0	SDHB
ENST00000491288	0.0	0.0	DNMT3A
ENST00000491290	0.0	0.0	RAF1
ENST00000491292	0.0	0.0	ERCC3
ENST00000491302	0.0	0.0	PTPRC
ENST00000491348	0.0	0.0	GNAS
ENST00000491426	0.0	0.0	PDE4DIP
ENST00000491432	0.0	0.0	LZTR1
ENST00000491465	0.0	0.0	DCTN1
ENST00000491467	0.0	0.0	SRGAP3
ENST00000491473	0.0	0.0	EIF4A2
ENST00000491475	0.0	0.0	FGFR2
ENST00000491521	0.0	0.0	CDK9
ENST00000491588	0.0	0.0	MAPK1
ENST00000491623	0.0	0.0	TBL1XR1
ENST00000491636	0.0	0.0	FGF12
ENST00000491649	0.0	0.0	NOTCH1
ENST00000491658	0.0	0.0	TFRC
ENST00000491695	0.0	0.0	AKAP9
ENST00000491747	0.0	0.0	BRCA1
ENST00000491767	0.0	0.0	MLF1
ENST00000491778	0.0	0.0	AKT2
ENST00000491783	0.0	0.0	TPR
ENST00000491831	0.0	0.0	AFF4
ENST00000491853	0.0	0.0	PRCC
ENST00000491905	0.0	0.0	FNBP1
ENST00000491916	0.0	0.0	SS18L1
ENST00000491919	0.0	0.0	CHEK2
ENST00000491922	0.0	0.0	CCDC6
ENST00000491967	0.0	0.0	SMARCB1
ENST00000492003	0.0	0.0	ELN
ENST00000492021	0.0	0.0	PDPK1
ENST00000492119	0.0	0.0	IKZF1
ENST00000492125	0.0	0.0	KLF6
ENST00000492143	0.0	0.0	EZH2
ENST00000492144	0.0	0.0	EIF4A2
ENST00000492148	0.0	0.0	PLCG1
ENST00000492156	0.0	0.0	ACSL6
ENST00000492182	0.0	0.0	XPO1
ENST00000492188	0.0	0.0	SPECC1
ENST00000492210	0.0	0.0	ELN
ENST00000492225	0.0	0.0	FBXO11
ENST00000492227	0.0	0.0	TRIM33
ENST00000492236	0.0	0.0	RAD51B
ENST00000492272	0.0	0.0	BCL11A
ENST00000492397	0.0	0.0	SETD2
ENST00000492404	0.0	0.0	TAF1
ENST00000492405	0.0	0.0	FUBP1
ENST00000492463	0.0	0.0	AKT2
ENST00000492466	0.0	0.0	SS18L1
ENST00000492474	0.0	0.0	MLH1
ENST00000492480	0.0	0.0	LZTR1
ENST00000492494	0.0	0.0	MUTYH
ENST00000492563	0.0	0.0	DCUN1D1
ENST00000492572	0.0	0.0	RPL10
ENST00000492586	0.0	0.0	MECOM
ENST00000492590	0.0	0.0	FHIT
ENST00000492608	0.0	0.0	GATA2
ENST00000492690	0.0	0.0	RAF1
ENST00000492717	0.0	0.0	DCTN1
ENST00000492724	0.0	0.0	FUBP1
ENST00000492756	0.0	0.0	FAS
ENST00000492772	0.0	0.0	SND1
ENST00000492782	0.0	0.0	IKZF1
ENST00000492833	0.0	0.0	ERG
ENST00000492840	0.0	0.0	SND1
ENST00000492859	0.0	0.0	BRCA1
ENST00000492907	0.0	0.0	GNAS
ENST00000492923	0.0	0.0	CD274
ENST00000492957	0.0	0.0	AKT3
ENST00000492973	0.0	0.0	TPR
ENST00000493010	0.0	0.0	FOXP1
ENST00000493067	0.0	0.0	RALGDS
ENST00000493082	0.0	0.0	BRD9
ENST00000493089	0.0	0.0	FOXP1
ENST00000493098	0.0	0.0	FANCC
ENST00000493114	0.0	0.0	IRF4
ENST00000493164	0.0	0.0	B4GALT3
ENST00000493177	0.0	0.0	MSH6
ENST00000493220	0.0	0.0	NF1
ENST00000493230	0.0	0.0	HRAS
ENST00000493306	0.0	0.0	KLF4
ENST00000493419	0.0	0.0	MDM2
ENST00000493426	0.0	0.0	EWSR1
ENST00000493438	0.0	0.0	RALGDS
ENST00000493453	0.0	0.0	AKAP9
ENST00000493460	0.0	0.0	LZTR1
ENST00000493467	0.0	0.0	TSC1
ENST00000493470	0.0	0.0	ATRX
ENST00000493477	0.0	0.0	FH
ENST00000493568	0.0	0.0	PIK3CB
ENST00000493583	0.0	0.0	TFE3
ENST00000493595	0.0	0.0	TRIM24
ENST00000493658	0.0	0.0	ARID1B
ENST00000493660	0.0	0.0	SMARCE1
ENST00000493667	0.0	0.0	LMO2
ENST00000493697	0.0	0.0	NFIB
ENST00000493703	0.0	0.0	NOTCH2
ENST00000493744	0.0	0.0	GNAS
ENST00000493773	0.0	0.0	NCOA1
ENST00000493775	0.0	0.0	SRC
ENST00000493793	0.0	0.0	EPS15
ENST00000493795	0.0	0.0	BRCA1
ENST00000493831	0.0	0.0	ETV1
ENST00000493839	0.0	0.0	ELN
ENST00000493859	0.0	0.0	NCOR2
ENST00000493861	0.0	0.0	ACSL6
ENST00000493889	0.0	0.0	KIF5B
ENST00000493919	0.0	0.0	BRCA1
ENST00000493958	0.0	0.0	GNAS
ENST00000493962	0.0	0.0	FBXO11
ENST00000493976	0.0	0.0	AKAP9
ENST00000493991	0.0	0.0	COL2A1
ENST00000494014	0.0	0.0	EPHA3
ENST00000494044	0.0	0.0	LPP
ENST00000494081	0.0	0.0	GNAS
ENST00000494082	0.0	0.0	DAXX
ENST00000494094	0.0	0.0	CREB1
ENST00000494123	0.0	0.0	BRCA1
ENST00000494160	0.0	0.0	ELN
ENST00000494233	0.0	0.0	LPP
ENST00000494259	0.0	0.0	FES
ENST00000494260	0.0	0.0	ARID1B
ENST00000494262	0.0	0.0	CDKN2A
ENST00000494292	0.0	0.0	MECOM
ENST00000494334	0.0	0.0	COL1A1
ENST00000494344	0.0	0.0	FGF1
ENST00000494353	0.0	0.0	TCF7L2
ENST00000494410	0.0	0.0	FAS
ENST00000494422	0.0	0.0	BRD9
ENST00000494429	0.0	0.0	SUZ12
ENST00000494445	0.0	0.0	EIF4A2
ENST00000494460	0.0	0.0	NCOR2
ENST00000494464	0.0	0.0	ERCC3
ENST00000494468	0.0	0.0	XPO1
ENST00000494528	0.0	0.0	SGK3
ENST00000494531	0.0	0.0	LCP1
ENST00000494557	0.0	0.0	RAF1
ENST00000494579	0.0	0.0	FGF1
ENST00000494597	0.0	0.0	MECOM
ENST00000494643	0.0	0.0	MAPK3
ENST00000494728	0.0	0.0	VTI1A
ENST00000494734	0.0	0.0	PDE4DIP
ENST00000494743	0.0	0.0	BRD3
ENST00000494754	0.0	0.0	WWTR1
ENST00000494781	0.0	0.0	FGFR1OP
ENST00000494783	0.0	0.0	NOTCH1
ENST00000494799	0.0	0.0	FAS
ENST00000494804	0.0	0.0	NBN
ENST00000494822	0.0	0.0	TFEB
ENST00000494829	0.0	0.0	RUNX1
ENST00000494904	0.0	0.0	JAK1
ENST00000494949	0.0	0.0	MRAS
ENST00000494983	0.0	0.0	CREB1
ENST00000495003	0.0	0.0	XPO1
ENST00000495049	0.0	0.0	EIF4A2
ENST00000495130	0.0	0.0	MLLT10
ENST00000495137	0.0	12164.8	IRF4
ENST00000495142	0.0	0.0	LZTR1
ENST00000495183	0.0	0.0	HLA-A
ENST00000495233	0.0	0.0	CAMTA1
ENST00000495265	0.0	0.0	BRD9
ENST00000495280	0.0	0.0	PRRX1
ENST00000495303	0.0	0.0	MYD88
ENST00000495341	0.0	0.0	LMNA
ENST00000495435	0.0	0.0	MTOR
ENST00000495452	0.0	0.0	MLF1
ENST00000495462	0.0	0.0	RPN1
ENST00000495499	0.0	0.0	RAC1
ENST00000495506	0.0	0.0	RANBP2
ENST00000495519	0.0	0.0	KDM5C
ENST00000495541	0.0	0.0	ACSL3
ENST00000495595	0.0	0.0	STRN
ENST00000495610	0.0	0.0	LCK
ENST00000495621	0.0	0.0	RALGDS
ENST00000495643	0.0	0.0	DCTN1
ENST00000495658	0.0	0.0	HMGN2P46
ENST00000495677	0.0	0.0	COL1A1
ENST00000495696	0.0	0.0	TCL6
ENST00000495733	0.0	0.0	BRD2
ENST00000495741	0.0	0.0	MITF
ENST00000495748	0.0	0.0	PTPRK
ENST00000495775	0.0	0.0	ACVR2A
ENST00000495794	0.0	0.0	BRD9
ENST00000495808	0.0	0.0	ETV5
ENST00000495810	0.0	24038.8	HNRNPA2B1
ENST00000495848	0.0	0.0	ELF3
ENST00000495873	0.0	0.0	PSIP1
ENST00000495876	0.0	0.0	PPP2R1A
ENST00000495895	0.0	0.0	DCTN1
ENST00000495910	0.0	0.0	NF1
ENST00000495922	0.0	0.0	LHFP
ENST00000495924	0.0	0.0	RANBP2
ENST00000495928	0.0	0.0	MYH9
ENST00000495940	0.0	0.0	TFE3
ENST00000495962	0.0	0.0	MET
ENST00000495965	0.0	0.0	ATP1A1
ENST00000495970	0.0	0.0	ECT2L
ENST00000495998	0.0	0.0	SMO
ENST00000496004	0.0	0.0	RHEB
ENST00000496012	0.0	0.0	RBM10
ENST00000496054	0.0	0.0	NFATC2
ENST00000496063	0.0	0.0	MAPKAP1
ENST00000496064	0.0	0.0	TNFRSF14
ENST00000496076	0.0	0.0	CLTC
ENST00000496081	0.0	0.0	HLA-A
ENST00000496089	0.0	0.0	AKT2
ENST00000496091	0.0	0.0	TRIM27
ENST00000496104	0.0	0.0	XPA
ENST00000496118	0.0	0.0	BRD2
ENST00000496120	0.0	0.0	PBX1
ENST00000496166	0.0	0.0	PIK3CG
ENST00000496181	0.0	0.0	FGFR1OP
ENST00000496263	0.0	0.0	PDE4DIP
ENST00000496296	0.0	0.0	FGFR1
ENST00000496313	0.0	0.0	B4GALT3
ENST00000496327	0.0	0.0	CNOT3
ENST00000496333	0.0	0.0	NCOA1
ENST00000496343	0.0	0.0	SGK2
ENST00000496379	0.0	0.0	FES
ENST00000496382	0.0	0.0	EIF4A2
ENST00000496384	0.0	0.0	BRAF
ENST00000496445	0.0	0.0	VTI1A
ENST00000496455	0.0	0.0	GMPS
ENST00000496458	0.0	0.0	SF3B1
ENST00000496462	0.0	0.0	U2AF1
ENST00000496570	0.0	0.0	DNMT3A
ENST00000496573	0.0	0.0	PRRX1
ENST00000496610	0.0	0.0	ATP2B3
ENST00000496629	0.0	0.0	FGFR1
ENST00000496658	0.0	0.0	MAPKAP1
ENST00000496706	0.0	0.0	YWHAE
ENST00000496738	0.0	0.0	LMNA
ENST00000496749	0.0	0.0	NIN
ENST00000496823	0.0	0.0	BCL6
ENST00000496872	0.0	0.0	PIK3C2B
ENST00000496921	0.0	0.0	NUP214
ENST00000496934	0.0	0.0	GNAS
ENST00000496959	0.0	0.0	MDM2
ENST00000497004	0.0	0.0	MLF1
ENST00000497019	0.0	0.0	NTRK1
ENST00000497038	0.0	0.0	PAX8
ENST00000497042	0.0	0.0	FH
ENST00000497044	0.0	0.0	KIAA1598
ENST00000497048	0.0	0.0	KLF4
ENST00000497089	0.0	0.0	HOXA9
ENST00000497090	0.0	0.0	MAPK8IP1
ENST00000497095	0.0	0.0	EPHB6
ENST00000497100	0.0	0.0	KDM5C
ENST00000497108	0.0	0.0	ARNT
ENST00000497115	0.0	0.0	ETV1
ENST00000497177	0.0	0.0	EIF4A2
ENST00000497222	0.0	0.0	TAF1
ENST00000497225	0.0	0.0	MN1
ENST00000497230	0.0	0.0	PRRX1
ENST00000497248	0.0	0.0	TCL6
ENST00000497249	0.0	0.0	ASXL1
ENST00000497289	0.0	0.0	RPN1
ENST00000497305	0.0	0.0	SHOC2
ENST00000497351	0.0	0.0	PHLPP1
ENST00000497355	0.0	0.0	FOXP1
ENST00000497410	0.0	0.0	BRD9
ENST00000497415	0.0	0.0	RPN1
ENST00000497460	0.0	0.0	RAD51B
ENST00000497488	0.0	0.0	BRCA1
ENST00000497516	0.0	0.0	TRIM24
ENST00000497519	0.0	0.0	RPL5
ENST00000497553	0.0	0.0	FOXP1
ENST00000497571	0.0	0.0	KLF6
ENST00000497594	0.0	0.0	PPARG
ENST00000497596	0.0	0.0	MLLT4
ENST00000497606	0.0	0.0	DCUN1D1
ENST00000497666	0.0	0.0	DCTN1
ENST00000497716	0.0	0.0	LZTR1
ENST00000497734	0.0	0.0	SRC
ENST00000497741	0.0	0.0	RAC1
ENST00000497750	0.0	0.0	CDKN2A
ENST00000497784	0.0	0.0	BRAF
ENST00000497815	0.0	0.0	CUX1
ENST00000497881	0.0	0.0	TMPRSS2
ENST00000497886	0.0	0.0	TSC2
ENST00000497932	0.0	0.0	MAPKAP1
ENST00000497938	0.0	0.0	BCL9
ENST00000497945	0.0	0.0	FES
ENST00000497948	0.0	0.0	AKT2
ENST00000497965	0.0	0.0	RPL22
ENST00000497995	0.0	0.0	KDM5C
ENST00000498010	0.0	0.0	NUP214
ENST00000498017	0.0	0.0	ELF3
ENST00000498026	0.0	0.0	INPP4A
ENST00000498030	0.0	0.0	DAXX
ENST00000498037	0.0	0.0	ALK
ENST00000498090	0.0	0.0	AFF3
ENST00000498117	0.0	0.0	TRIM27
ENST00000498122	0.0	0.0	CHEK1
ENST00000498124	0.0	0.0	CDKN2A
ENST00000498154	0.0	0.0	FOXP1
ENST00000498186	0.0	0.0	EZH2
ENST00000498187	0.0	0.0	NKX2-1
ENST00000498200	0.0	0.0	GATA2
ENST00000498215	0.0	0.0	FOXP1
ENST00000498251	0.0	0.0	CACNA1D
ENST00000498261	0.0	0.0	CD274
ENST00000498284	0.0	0.0	PTPRK
ENST00000498330	0.0	0.0	STAT3
ENST00000498339	0.0	0.0	CDK9
ENST00000498350	0.0	0.0	AKT2
ENST00000498431	0.0	0.0	MUC1
ENST00000498438	0.0	0.0	HOXD11
ENST00000498497	0.0	0.0	PBX1
ENST00000498569	0.0	0.0	NF1
ENST00000498592	0.0	0.0	MLF1
ENST00000498628	0.0	0.0	CDKN2A
ENST00000498643	0.0	0.0	YWHAE
ENST00000498649	0.0	0.0	LZTR1
ENST00000498674	0.0	0.0	STAT5B
ENST00000498703	0.0	0.0	PTEN
ENST00000498711	0.0	0.0	CLTC
ENST00000498722	0.0	0.0	LMNA
ENST00000498746	0.0	0.0	EIF4A2
ENST00000498797	0.0	0.0	RALGDS
ENST00000498815	0.0	0.0	RPS6
ENST00000498820	0.0	0.0	RET
ENST00000498907	0.0	0.0	CEBPA
ENST00000500085	0.0	0.0	FAT1
ENST00000500450	0.0	0.0	CNBP
ENST00000501271	0.0	0.0	CLIP1
ENST00000502248	0.0	0.0	ZNF331
ENST00000502293	0.0	0.0	FLT4
ENST00000502326	0.0	0.0	IL6ST
ENST00000502357	0.0	0.0	LMNA
ENST00000502371	0.0	0.0	APC
ENST00000502372	0.0	0.0	CNBP
ENST00000502379	0.0	0.0	SDHA
ENST00000502385	0.0	0.0	SPOP
ENST00000502425	0.0	0.0	WHSC1
ENST00000502603	0.0	0.0	FLT4
ENST00000502616	0.0	0.0	ZNF331
ENST00000502649	0.0	0.0	FLT4
ENST00000502732	0.0	0.0	ABL2
ENST00000502751	0.0	0.0	LMNA
ENST00000502771	0.0	0.0	CCND3
ENST00000502906	0.0	0.0	FGFR4
ENST00000502955	0.0	0.0	DDR1
ENST00000502971	0.0	0.0	PTPN13
ENST00000502976	0.0	0.0	CNBP
ENST00000503021	0.0	0.0	MLLT4
ENST00000503056	0.0	0.0	NSD1
ENST00000503088	0.0	0.0	LIFR
ENST00000503128	0.0	0.0	WHSC1
ENST00000503180	0.0	0.0	DDR1
ENST00000503207	0.0	0.0	WHSC1
ENST00000503217	0.0	0.0	FAM175A
ENST00000503253	0.0	0.0	FAT1
ENST00000503265	0.0	0.0	POLE
ENST00000503369	0.0	0.0	AFF1
ENST00000503413	0.0	0.0	FGF5
ENST00000503434	0.0	0.0	SLC34A2
ENST00000503477	0.0	0.0	AFF1
ENST00000503495	0.0	0.0	DDR1
ENST00000503591	0.0	0.0	TP53
ENST00000503628	0.0	0.0	DDR1
ENST00000503656	0.0	0.0	TERT
ENST00000503667	0.0	0.0	RAP1GDS1
ENST00000503670	0.0	0.0	DDR1
ENST00000503674	0.0	0.0	SDHA
ENST00000503676	0.0	0.0	SPOP
ENST00000503698	0.0	0.0	RICTOR
ENST00000503708	0.0	0.0	FGFR4
ENST00000503715	0.0	0.0	DEK
ENST00000503745	0.0	0.0	RAP1GDS1
ENST00000503754	0.0	0.0	RHOH
ENST00000503773	0.0	0.0	IL6ST
ENST00000503856	0.0	0.0	PDGFRA
ENST00000503879	0.0	0.0	LEF1
ENST00000503927	0.0	0.0	INPP4B
ENST00000503941	0.0	0.0	RHOH
ENST00000503978	0.0	0.0	RHOH
ENST00000504033	0.0	0.0	ZNF331
ENST00000504042	0.0	0.0	TET2
ENST00000504061	0.0	0.0	MTCP1
ENST00000504094	0.0	0.0	FIP1L1
ENST00000504102	0.0	0.0	SPOP
ENST00000504133	0.0	0.0	DROSHA
ENST00000504152	0.0	0.0	DDR1
ENST00000504212	0.0	0.0	SPOP
ENST00000504289	0.0	0.0	COL1A1
ENST00000504290	0.0	0.0	TP53
ENST00000504309	0.0	0.0	SDHA
ENST00000504324	0.0	0.0	ABL2
ENST00000504326	0.0	0.0	AR
ENST00000504358	0.0	0.0	ARNT
ENST00000504361	0.0	0.0	DROSHA
ENST00000504405	0.0	0.0	ABL2
ENST00000504426	0.0	0.0	LEF1
ENST00000504457	0.0	0.0	NSD1
ENST00000504461	0.0	0.0	PDGFRA
ENST00000504493	0.0	0.0	ZNF331
ENST00000504521	0.0	0.0	ATR
ENST00000504570	0.0	0.0	SLC34A2
ENST00000504632	0.0	0.0	INPP4B
ENST00000504638	0.0	0.0	RHOH
ENST00000504651	0.0	0.0	DDR1
ENST00000504663	0.0	0.0	TPM3
ENST00000504679	0.0	0.0	DDR1
ENST00000504687	0.0	0.0	LMNA
ENST00000504775	0.0	0.0	LEF1
ENST00000504777	0.0	0.0	FAM175A
ENST00000504813	0.0	0.0	CNBP
ENST00000504824	0.0	0.0	SDHA
ENST00000504889	0.0	0.0	SPOP
ENST00000504915	0.0	0.0	APC
ENST00000504927	0.0	0.0	DDR1
ENST00000504937	0.0	0.0	TP53
ENST00000504940	0.0	0.0	ZNF331
ENST00000504950	0.0	0.0	LEF1
ENST00000504956	0.0	0.0	AFF1
ENST00000504963	0.0	0.0	SDHC
ENST00000505010	0.0	0.0	TPM3
ENST00000505014	0.0	0.0	TP53
ENST00000505064	0.0	0.0	CCND3
ENST00000505066	0.0	0.0	DDR1
ENST00000505084	0.0	0.0	APC
ENST00000505093	0.0	0.0	IL7R
ENST00000505125	0.0	0.0	FIP1L1
ENST00000505224	0.0	0.0	DEK
ENST00000505293	0.0	0.0	LEF1
ENST00000505297	0.0	0.0	LEF1
ENST00000505328	0.0	0.0	LEF1
ENST00000505350	0.0	0.0	APC
ENST00000505378	0.0	0.0	RAP1GDS1
ENST00000505379	0.0	0.0	LEF1
ENST00000505395	0.0	0.0	NSD1
ENST00000505426	0.0	0.0	ZNF331
ENST00000505483	0.0	0.0	INPP4B
ENST00000505489	0.0	0.0	FAM175A
ENST00000505534	0.0	0.0	DDR1
ENST00000505555	0.0	0.0	SDHA
ENST00000505581	0.0	0.0	SPOP
ENST00000505601	0.0	0.0	DROSHA
ENST00000505618	0.0	0.0	RHOH
ENST00000505643	0.0	0.0	WHSC1
ENST00000505672	0.0	0.0	CCND3
ENST00000505755	0.0	0.0	ARNT
ENST00000505783	0.0	0.0	PRKAA1
ENST00000505801	0.0	0.0	TET2
ENST00000505875	0.0	0.0	IL7R
ENST00000505884	0.0	0.0	CCND3
ENST00000505927	0.0	0.0	RICTOR
ENST00000505949	0.0	0.0	ZNF331
ENST00000505979	0.0	0.0	ARNT
ENST00000506000	0.0	0.0	INPP4B
ENST00000506003	0.0	0.0	LIFR
ENST00000506217	0.0	0.0	INPP4B
ENST00000506241	0.0	0.0	IL6ST
ENST00000506243	0.0	0.0	INPP4B
ENST00000506290	0.0	0.0	RASA1
ENST00000506297	0.0	0.0	INPP4B
ENST00000506399	0.0	0.0	SPOP
ENST00000506517	0.0	0.0	INPP4B
ENST00000506553	0.0	0.0	FAM175A
ENST00000506555	0.0	0.0	CCND3
ENST00000506573	0.0	0.0	DDR1
ENST00000506652	0.0	0.0	PRKAA1
ENST00000506680	0.0	0.0	LEF1
ENST00000506788	0.0	0.0	INPP4B
ENST00000506850	0.0	0.0	IL7R
ENST00000506981	0.0	0.0	LMNA
ENST00000506990	0.0	0.0	LIFR
ENST00000507046	0.0	0.0	DDR1
ENST00000507059	0.0	0.0	FLT4
ENST00000507094	0.0	0.0	WHSC1
ENST00000507105	0.0	0.0	FAT1
ENST00000507148	0.0	0.0	ATR
ENST00000507166	0.0	0.0	FIP1L1
ENST00000507173	0.0	0.0	ABL2
ENST00000507174	0.0	0.0	DROSHA
ENST00000507206	0.0	0.0	FIP1L1
ENST00000507266	0.0	0.0	SDHA
ENST00000507303	0.0	0.0	RAP1GDS1
ENST00000507379	0.0	0.0	APC
ENST00000507438	0.0	0.0	DROSHA
ENST00000507462	0.0	0.0	INPP4B
ENST00000507468	0.0	0.0	AFF1
ENST00000507470	0.0	0.0	LEF1
ENST00000507522	0.0	0.0	SDHA
ENST00000507530	0.0	0.0	SLC34A2
ENST00000507533	0.0	0.0	DDR1
ENST00000507536	0.0	0.0	PDGFRA
ENST00000507551	0.0	0.0	SPOP
ENST00000507573	0.0	0.0	CNBP
ENST00000507588	0.0	0.0	FGFR3
ENST00000507591	0.0	0.0	DEK
ENST00000507620	0.0	0.0	ATR
ENST00000507662	0.0	0.0	FAT1
ENST00000507679	0.0	0.0	MLLT4
ENST00000507689	0.0	0.0	COL1A1
ENST00000507704	0.0	0.0	MLLT4
ENST00000507708	0.0	0.0	FGFR4
ENST00000507780	0.0	0.0	FGF5
ENST00000507786	0.0	0.0	LIFR
ENST00000507820	0.0	0.0	WHSC1
ENST00000507825	0.0	0.0	MDM4
ENST00000507851	0.0	0.0	RHOH
ENST00000507861	0.0	0.0	INPP4B
ENST00000507901	0.0	0.0	DDR1
ENST00000507902	0.0	0.0	PTPN13
ENST00000507922	0.0	0.0	FIP1L1
ENST00000507970	0.0	0.0	SPOP
ENST00000508029	0.0	0.0	NSD1
ENST00000508035	0.0	0.0	FAT1
ENST00000508063	0.0	0.0	PTPN13
ENST00000508084	0.0	0.0	INPP4B
ENST00000508104	0.0	0.0	TERT
ENST00000508116	0.0	0.0	INPP4B
ENST00000508127	0.0	0.0	ABL2
ENST00000508139	0.0	0.0	FGFR4
ENST00000508143	0.0	0.0	CCND3
ENST00000508170	0.0	0.0	PDGFRA
ENST00000508213	0.0	0.0	RAP1GDS1
ENST00000508299	0.0	0.0	WHSC1
ENST00000508312	0.0	0.0	DDR1
ENST00000508317	0.0	0.0	DDR1
ENST00000508355	0.0	0.0	WHSC1
ENST00000508376	0.0	0.0	APC
ENST00000508472	0.0	0.0	DDR1
ENST00000508477	0.0	0.0	LIFR
ENST00000508490	0.0	0.0	RAP1GDS1
ENST00000508500	0.0	0.0	LMNA
ENST00000508513	0.0	0.0	RHOH
ENST00000508624	0.0	0.0	APC
ENST00000508628	0.0	0.0	RNF213
ENST00000508793	0.0	0.0	TP53
